Nome,DirectX,Best_Resolution_transformed,Boost_Clock_values,Core_Speed_val,DVI_Connection_val,Dedicated_bin,DisplayPort_Connection_val,HDMI_Connection_val,Integrated_bin,L2_Cache_transf,Max_Power_val,Memory_val,Memory_Bandwidth_val,Memory_Bus_val,Memory_Speed_val,DDR,DDR2,DDR3,DDR4,GDDR2,GDDR3,GDDR4,GDDR5,GDDR5X,HBM-1,HBM-2,eDRAM,Notebook_GPU_val,PSU_watts,PSU_amps,Pixel_Rate_val,Power_Connector_val,Process_val,2048x1536,2560x1600,4096x2160,4096x2304,5120x2880,5120x3200,7680x4320,disposable,SLI_Crossfire_val,Shader_val,TMUs_val,Texture_Rate_val,VGA_Connection_val
UHDSCSAM80B0AET41BSHSZZ9LNEM9BNO2XYW,12,8,1275,1175,0,1.0,1.0,1.0,0.0,15,80,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,20,1,14,0,0,0,0,1,0,0,0,0.0,0.0,64,82,0
AICOI5TKB354990,10,3,0,0,2,1.0,0.0,0.0,0.0,1,50,8,25.6,5,800,0,0,0,0,0,1,0,0,0,0,0,0,0,350,26,4,1,55,0,1,0,0,0,0,0,0,1.0,4.0,16,9,0
VPHGMYYC2RZYS797WRMW0BLZ9Y8T7O1VNNRLYH3TX,12,13,1450,0,1,1.0,2.0,2.0,0.0,2,150,23,0.0,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,46,3,14,0,0,1,0,0,0,0,0,1.0,5.0,72,209,0
59Q26ZTOQJSUXRWZ89JGL9RFNQKAR6XRAQ1TWG8WD,12,12,0,1040,2,1.0,1.0,1.0,0.0,13,225,20,0.0,8,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,33,5,28,0,0,1,0,0,0,0,0,1.0,5.0,128,133,0
ZJ99IRTZXS0LDI3,12,8,775,620,0,1.0,0.0,0.0,0.0,6,20,17,0.0,5,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,28,0,1,0,0,0,0,0,0,1.0,5.0,24,19,-1
E8I3YSKWQLYF2X5172GLH8A4T7PHVXEDICR5ESIUDP4,12,14,1784,1645,1,1.0,3.0,1.0,0.0,22,200,23,320.3,8,1251,0,0,0,0,0,0,0,0,1,0,0,0,0,500,33,114,3,16,0,0,0,0,0,0,1,0,1.0,5.0,160,285,0
RDQ1TDK6NER1OJC3W0UXK0LUCBXIZ6X628LK,12,12,1058,1006,2,1.0,0.0,1.0,0.0,10,195,20,192.3,8,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,550,38,34,5,28,0,0,1,0,0,0,0,0,1.0,5.0,128,135,0
XQKB25IOLCWF8OMYEVFHG1VPA192QE0EKB1I74G1F5524XLM,12,8,1320,1229,2,1.0,0.0,1.0,0.0,22,90,17,96.1,5,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,400,20,21,1,28,0,0,1,0,0,0,0,0,0.0,5.0,40,53,1
OVXRG8MY4Y367XWL0LFHV481LFBXIL23DCOOQ2,12,8,0,1020,2,1.0,0.0,1.0,0.0,10,80,17,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,450,20,16,2,28,0,0,1,0,0,0,0,0,1.0,5.0,40,41,0
YI9OFZLBTCFGV0ZG0W9G8HMCCKY3TUUE4ZCLV0ISQP8HUP86G,12,12,1342,1152,2,1.0,3.0,1.0,0.0,15,110,17,105.8,5,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,43,2,28,0,0,0,0,0,1,0,0,1.0,5.0,48,64,0
N0BS6ATOLV0KUP2M2X6C7FKTHLQH9QOV9SQJOHD7K,10,7,0,625,1,1.0,0.0,1.0,0.0,1,110,12,63.6,8,993,0,0,0,0,0,1,0,0,0,0,0,0,0,450,30,10,2,55,0,1,0,0,0,0,0,0,1.0,4.1,40,25,1
ZCVA8FXDZ762UCZ2P8ZJL75X66WBHB70AUAPTG3ILSFZSE,12,13,1045,993,3,1.0,0.0,0.0,0.0,15,0,20,384.5,13,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,650,38,67,1,28,0,0,1,0,0,0,0,0,1.0,5.0,256,268,0
ODY1P246A015ND4MM948TH3VGEVAE3LJTZSP7I913,11,8,0,850,2,1.0,0.0,1.0,0.0,6,0,12,76.8,5,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,14,1,40,0,1,0,0,0,0,0,0,1.0,5.0,40,34,0
7TE6KFTJ50J7A1NXZ7U5,10,12,0,0,0,1.0,0.0,0.0,0.0,2,150,17,121.6,8,950,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,0,55,0,1,0,0,0,0,0,0,1.0,4.0,64,75,-1
SLX3UN396ODX8ATQWF3UI08QYDRCUXYT69MKDX7952,12,14,1733,1607,1,1.0,3.0,1.0,0.0,22,180,23,320.3,8,1251,0,0,0,0,0,0,0,0,1,0,0,0,0,500,33,111,4,16,0,0,0,0,0,0,1,0,1.0,5.0,160,277,0
ST81QHGE42F6BIB61RPMRIJUMFVT7RARNVQJYG4VL3EX7TE72N,12,13,1137,1072,2,1.0,0.0,1.0,0.0,19,250,19,0.0,11,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,55,1,28,0,0,1,0,0,0,0,0,1.0,5.0,240,273,0
E0RHL262NOTED437BI47LKRDN9TZ18GD7XAFS7QU31I,12,12,0,945,2,1.0,0.0,1.0,0.0,13,190,17,0.0,8,1375,0,0,0,0,0,0,0,1,0,0,0,0,0,500,28,30,5,28,0,0,1,0,0,0,0,0,1.0,5.0,112,106,0
OIYHDRCZDE67QES,12,6,0,625,0,1.0,0.0,0.0,0.0,5,15,12,14.4,2,900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,28,0,1,0,0,0,0,0,0,0.0,5.0,16,10,-1
HO9CDU513X9CZEEPT,12,6,0,1046,1,1.0,0.0,1.0,0.0,5,49,17,40.1,2,1252,0,0,0,0,0,0,0,1,0,0,0,0,0,350,26,8,1,28,0,0,1,0,0,0,0,0,0.0,5.0,16,17,1
RQ8SCMIB91Y66B9L7UBSV8BRXRJASITXKDY7MMISHC19W32C8,12,14,0,1050,2,1.0,0.0,1.0,0.0,15,275,23,0.0,13,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,67,3,28,0,0,1,0,0,0,0,0,1.0,5.0,176,185,0
8Z53UY86IDKIFQXOGUBSOOMS5Q6Z7PIGTNZ8ZMQONHM8267JUONT74H8E5,12,12,1150,1084,1,1.0,0.0,1.0,0.0,8,150,17,146.4,7,1525,0,0,0,0,0,0,0,1,0,0,0,0,0,450,33,28,5,28,0,0,1,0,0,0,0,0,1.0,5.0,112,129,0
EXBNKEGL,8,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,1.8,5,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0
BIJ1YRFGCI4XJIHL39DV6UL,10,0,0,0,0,1.0,0.0,0.0,0.0,1,12,5,11.2,2,700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4.1,-1,-1,-1
93FK1JX7WVJHFALAHJTE9X16251R,12,12,925,850,1,1.0,0.0,1.0,0.0,13,200,19,0.0,11,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,30,5,28,0,0,1,0,0,0,0,0,1.0,5.0,112,104,0
52QSHLR6I5Z0GIZ6D,12,8,0,888,0,1.0,0.0,0.0,0.0,22,25,17,0.0,2,1125,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,28,0,0,1,0,0,0,0,0,0.0,5.0,24,21,-1
S1D5L6DKHIZVUPDFHJ13GB7MLK0NJOR6T,12,12,1084,1006,2,1.0,0.0,1.0,0.0,8,150,19,144.2,7,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,450,24,26,1,28,0,0,1,0,0,0,0,0,1.0,5.0,112,121,0
I9W12SMILY2SG7A3LVIH758DQQLPMZS97Q9GZ08POVOFBBB,12,8,0,1188,2,1.0,1.0,1.0,0.0,10,115,17,0.0,5,1625,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,19,2,28,0,0,1,0,0,0,0,0,1.0,5.0,56,67,0
PL5UCT9DM6RGOCKM3E1CEWQV15Q4JI20E3D8,12,12,1493,1379,1,1.0,1.0,1.0,0.0,15,75,20,112.1,5,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,300,27,48,1,16,0,0,0,0,0,0,1,0,0.0,5.0,48,72,0
EREVR9NLU89CTJQA8QAZEW1LAA0AOBKB1,12,13,1178,1050,2,1.0,0.0,1.0,0.0,21,150,20,224.4,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,66,5,28,0,0,0,0,0,1,0,0,1.0,5.0,104,123,0
NQFHFOEQUJHPSS0,12,6,1163,967,0,1.0,0.0,0.0,0.0,6,50,17,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,0,28,0,0,1,0,0,0,0,0,1.0,5.0,32,37,-1
MWXL7R0LZ4P1KRUDXQC326HP70AMQBCGZDOMZFP1CCPK,12,8,0,850,1,1.0,0.0,1.0,0.0,6,106,12,60.8,5,950,0,0,0,0,0,0,0,1,0,0,0,0,0,400,29,14,2,40,0,1,0,0,0,0,0,0,1.0,5.0,32,27,1
DCS0P6F9FBIZL2F89AG9H0Y5E5CJMMMYLIA2ZM79MWEVRXM7AJXKE,10,8,0,625,2,1.0,0.0,0.0,0.0,1,171,11,123.2,12,1100,0,0,0,0,0,1,0,0,0,0,0,0,0,500,37,18,5,55,0,1,0,0,0,0,0,0,1.0,4.0,72,45,0
VXES9IKPC4Z1XAVK1LE,12,6,825,775,0,1.0,0.0,0.0,0.0,6,0,17,14.4,2,900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,28,0,1,0,0,0,0,0,0,1.0,5.0,24,20,-1
P13P1GPARWFKBH4N5ZCVQ026VM18T1OYYL7GC,12,8,0,931,2,1.0,0.0,1.0,0.0,10,150,12,137.9,8,1077,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,30,5,40,0,1,0,0,0,0,0,0,1.0,5.0,56,52,0
JI43JQLQH5WV9VQK3900CGPW6828GRF2,12,6,0,810,1,1.0,0.0,1.0,0.0,5,29,17,8.6,2,535,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,8,6,1
LVTY0BV9PDR68G1FL4GT6XH1OES382C7Z9B,12,6,0,700,1,1.0,0.0,1.0,0.0,6,49,12,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,16,11,1
NJTFSD8418A0L26H,12,12,0,620,0,1.0,0.0,0.0,0.0,10,100,17,0.0,8,750,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,0,40,0,1,0,0,0,0,0,0,1.0,5.0,64,40,-1
SZ3C0E5YZDT7W,10,0,0,0,2,1.0,0.0,0.0,0.0,1,40,8,25.6,5,800,0,0,0,0,0,1,0,0,0,0,0,0,0,450,0,0,1,0,0,1,0,0,0,0,0,0,0.0,4.0,-1,-1,1
PZFBMYBI9XZVZ436NNMD55L390AQFI,12,12,1268,0,1,1.0,3.0,1.0,0.0,2,120,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,41,2,14,0,0,1,0,0,0,0,0,1.0,5.0,64,162,0
AIN1ATMWE7HLNIOJW6N7UTJWMCOI2IJEK6V,12,12,980,915,2,1.0,0.0,1.0,0.0,8,0,17,144.2,7,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,28,0,0,1,0,0,0,0,0,1.0,5.0,112,110,0
NZ4EK08A4VQHWTPEDGABUDKR743QA2DKIRBL,12,12,0,973,2,1.0,0.0,1.0,0.0,13,190,17,179.2,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,31,5,28,0,0,1,0,0,0,0,0,1.0,5.0,112,109,0
MQ7A181T4O4XHQVOZNPQ4PGZQ6BUBM4JU,12,13,1355,0,1,1.0,2.0,2.0,0.0,2,150,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,43,4,14,0,0,1,0,0,0,0,0,1.0,5.0,72,195,0
572ASC9244SYW06W0TZF5QK3CJXJ7D4VAWT,12,12,1137,1072,2,1.0,0.0,1.0,0.0,10,170,17,192.3,8,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,500,30,36,1,28,0,0,1,0,0,0,0,0,1.0,5.0,96,109,0
BZV93E4627FW79JC531UEQX4A46TOVX0X5DCVUQJ79,12,8,1110,1032,2,1.0,0.0,2.0,0.0,22,60,17,86.4,5,1350,0,0,0,0,0,0,0,1,0,0,0,0,0,400,20,18,1,28,0,0,1,0,0,0,0,0,0.0,5.0,40,44,0
EUC2ESDQRFUKCW3R3LQXYRCYK6AFTUS2,12,8,0,900,2,1.0,0.0,1.0,0.0,8,116,12,98.4,7,1025,0,0,0,0,0,0,0,1,0,0,0,0,0,400,28,22,1,40,0,1,0,0,0,0,0,0,1.0,5.0,32,29,0
DD18MCJZPI9EUYPONQ,10,6,0,750,2,1.0,0.0,0.0,0.0,1,59,12,25.6,5,800,0,0,0,0,0,1,0,0,0,0,0,0,0,400,29,6,1,55,0,1,0,0,0,0,0,0,1.0,4.1,32,24,0
B80YGMRGQJJNW0FYJ6CHSYT1UJDZMKNV1Y7B4MDZNNEIFCW8WIIW1WDASF5,12,14,1291,1190,1,1.0,3.0,1.0,0.0,34,600,26,673.2,11,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,850,50,248,1,28,0,0,0,0,0,1,0,0,1.0,5.0,176,454,0
OFAKPX7SA64X7NG2V6QZXPLSYXX71P2Q,12,8,0,1050,1,1.0,0.0,1.0,0.0,10,95,12,0.0,5,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,17,2,28,0,0,1,0,0,0,0,0,1.0,5.0,48,50,0
LWDW1DN7PNG4EIWO0I,10,8,0,576,2,1.0,0.0,0.0,0.0,1,171,11,111.9,12,999,0,0,0,0,0,1,0,0,0,0,0,0,0,500,37,16,5,55,0,1,0,0,0,0,0,0,1.0,4.0,72,41,0
7MI1M3B0E21HQNWGR20KNYH5XSIUGO7S,12,14,1683,1506,1,1.0,3.0,1.0,0.0,22,150,23,0.0,8,2125,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,108,4,16,0,0,0,0,0,0,1,0,0.0,5.0,120,202,0
ZBGW1OAP54WKOXS5HZ,12,6,0,672,0,1.0,0.0,0.0,0.0,6,12,12,12.8,2,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,40,0,1,0,0,0,0,0,0,0.0,5.0,8,5,-1
K8716W9PUTZO5BQHJQA,12,12,975,925,2,1.0,0.0,1.0,0.0,10,150,17,179.2,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,31,2,28,0,0,1,0,0,0,0,0,1.0,5.0,64,62,0
29W75O5QKYERIRTKHRLPCECD4FJ44FX,12,8,0,820,1,1.0,0.0,1.0,0.0,10,0,12,73.6,5,1150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,28,0,0,1,0,0,0,0,0,1.0,5.0,32,26,0
D1OX6QYA6U0LAWI28Z9XXGEH5CE7DNZC8EN3S4N7J7,12,12,0,1100,2,1.0,2.0,1.0,0.0,10,175,17,156.8,8,1225,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,35,2,28,0,0,1,0,0,0,0,0,1.0,5.0,80,88,0
OMSJSS8AYWHK5EC6SZHGDUQXLMRLXOP1RWSXTY7N9NSF8WF37XB,12,13,1380,1228,1,1.0,0.0,1.0,0.0,21,175,20,230.4,8,1800,0,0,0,0,0,0,0,1,0,0,0,0,0,600,30,77,5,28,0,0,0,0,0,1,0,0,1.0,5.0,104,144,0
RCRMQK60ZDZ8KFT3W207NNBE5QQKZJBD5N9C0HZFODXQ8K5YGE,12,12,1405,1203,1,1.0,3.0,1.0,0.0,15,90,17,107.7,5,1683,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,45,2,28,0,0,0,0,0,1,0,0,1.0,5.0,48,67,0
TK44S42Z90ZUVNM044P64M8X7B2OQKGFQ,11,10,0,700,0,1.0,0.0,0.0,0.0,11,100,17,0.0,5,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,0,40,0,1,0,0,0,0,0,0,1.0,5.0,40,56,-1
LP6QWFDAHYYJFZ8GY3C1N4DSJXDH8FXAGYZA9NA00,12,14,1279,1178,1,1.0,3.0,1.0,0.0,26,250,22,340.8,11,1775,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,123,7,28,0,0,0,0,0,1,0,0,1.0,5.0,176,225,0
GMOB0JM2MLI,12,6,950,350,0,0.0,0.0,0.0,1.0,10,35,0,34.1,5,1067,0,0,0,1,0,0,0,0,0,0,0,0,0,300,20,8,1,14,0,0,1,0,0,0,0,0,0.0,5.0,16,15,0
GHPVXCMYTP7K5FUJ6TK,12,6,825,800,1,1.0,0.0,1.0,0.0,10,65,17,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,450,33,7,1,28,0,0,1,0,0,0,0,0,0.0,5.0,20,17,1
ZHP59RAOW0D7QQ65Z0M8G99UBWJRDI3DHW9XAYF2XOU9T5WR,12,16,1582,1480,2,1.0,3.0,1.0,0.0,28,220,25,484.4,3,1376,0,0,0,0,0,0,0,0,1,0,0,0,0,600,42,139,3,16,0,0,0,0,0,0,1,0,1.0,5.0,56,354,0
Q8VL920CA9HF5241,9,0,0,0,2,1.0,0.0,0.0,0.0,1,55,5,22.4,5,700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,3.0,-1,-1,0
YJU9FNMSRWO0T6613,12,13,1266,1120,0,1.0,3.0,1.0,0.0,22,150,23,0.0,8,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,41,2,14,0,0,1,0,0,0,0,0,1.0,5.0,144,182,0
J600ZHNH1H144HIDTGZ2UB0TCB629UK36X9V044F8IEYU4OLAU5SWA,12,16,0,1025,2,1.0,3.0,1.0,0.0,23,550,27,0.0,13,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,800,50,131,8,28,0,0,1,0,0,0,0,0,1.0,5.0,160,328,0
DL1R00UIJ47TN6UTZFP44H90,9,0,0,0,1,0.0,0.0,0.0,1.0,1,0,0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.0,-1,-1,0
PZ52F6MHE7PJ528,11,6,0,450,0,1.0,0.0,0.0,0.0,6,20,12,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40,0,1,0,0,0,0,0,0,0.0,5.0,24,11,-1
VFHB6RQ7M233UYQ,12,12,1058,1006,2,1.0,0.0,1.0,0.0,10,195,17,192.3,8,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,550,40,34,5,28,0,0,1,0,0,0,0,0,1.0,5.0,128,135,0
HQ2VYEBQ8KC2GRHJLYJ0HYV4YMI0EYUUMBHBDA4V,12,12,1080,1030,2,1.0,0.0,1.0,0.0,10,180,17,179.2,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,35,1,28,0,0,1,0,0,0,0,0,1.0,5.0,80,86,0
1ZXWAWGDLKUMP1D9,12,8,0,675,0,1.0,0.0,0.0,0.0,8,50,14,0.0,7,625,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,0,40,0,1,0,0,0,0,0,0,1.0,5.0,32,22,-1
H7QSV7VD9UDBQ,11,8,0,0,0,1.0,0.0,0.0,0.0,10,75,17,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,0,28,0,0,1,0,0,0,0,0,1.0,5.0,56,62,-1
6TENDRPSMVMMEPW4CMJ55IE5RIIC82T5VZYIJC364EPEBIU,12,14,1202,1150,2,1.0,0.0,1.0,0.0,11,0,20,448.5,8,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,750,0,77,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,308,0
S0200QL4IUIVZIL0F,12,6,0,598,1,1.0,0.0,1.0,0.0,5,29,12,0.0,2,500,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,2,1,40,0,1,0,0,0,0,0,0,0.0,5.0,16,10,1
UPZCNDLK6WE,12,6,1000,300,0,0.0,0.0,0.0,1.0,10,15,0,34.1,5,1067,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,14,0,0,0,1,0,0,0,0,0.0,5.0,16,16,-1
YUN1MRW3N6MA,9,0,0,0,0,0.0,0.0,0.0,1.0,1,14,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,2.0,-1,-1,-1
6W7FN7PQ6C7O43G5WSU7XBYFHBWNDKK0T1ZTOCI,12,12,1275,1175,0,1.0,1.0,1.0,0.0,15,75,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,20,1,14,0,0,0,0,1,0,0,0,0.0,0.0,64,82,0
TZJB7W1PMM3ILYSXGWOWCLRABNVF2RHYTADHLSPUNG,12,8,0,900,2,1.0,0.0,1.0,0.0,10,0,12,0.0,8,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,1,40,0,1,0,0,0,0,0,0,1.0,5.0,64,58,0
VJQLTB31VYG51WXJP9UCKJ7ZV95SYQQ6ZDVRE823ZQYFDIH8LAU233,12,6,0,785,1,1.0,0.0,1.0,0.0,6,49,12,0.0,5,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,16,13,1
RH1XUKPNQTW5J8DXXEX96FWPFC3IRWAFS,12,8,0,1058,1,1.0,0.0,1.0,0.0,6,64,12,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,34,1
X7ZTH0K3Q8IUYP,12,6,825,725,0,1.0,0.0,0.0,0.0,6,30,20,0.0,5,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,28,0,0,1,0,0,0,0,0,1.0,5.0,24,20,-1
RH6P0DYVE87F63BOQ33S7QV,10,3,0,0,0,1.0,0.0,0.0,0.0,1,15,12,12.8,2,800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,55,0,1,0,0,0,0,0,0,0.0,4.1,8,6,-1
CTDTXE9WVN3DXDLFM2K1RME50JJ40K6GO76JN0,12,6,0,810,1,1.0,0.0,1.0,0.0,5,29,17,9.6,2,600,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,8,6,1
D4RJ3E7GFIYCUTNQHESLU75SLDQHMW4K4,12,12,1032,980,2,1.0,1.0,1.0,0.0,8,140,17,144.2,7,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,25,2,28,0,0,1,0,0,0,0,0,1.0,5.0,80,83,0
TFXVQFAE3Q49YNK1HF0DQQBXBTK5Z5F4CVFA1K,12,8,0,950,2,1.0,0.0,1.0,0.0,10,150,12,140.8,8,1100,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,30,5,40,0,1,0,0,0,0,0,0,1.0,5.0,56,53,0
XCVQKOLW7IH2ZBZEFJKK2ZE7Z16YPW8JMJ95US8G87RGRMHZ,12,13,1317,1164,2,1.0,0.0,1.0,0.0,30,0,23,448.8,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148,1,28,0,0,1,0,0,0,0,0,1.0,5.0,104,274,0
DISTTZXRYEVYIARC4QF55NL3RJUE6ESH566H4ZIZP3,12,8,1111,1032,2,1.0,0.0,2.0,0.0,22,75,17,86.4,5,1350,0,0,0,0,0,0,0,1,0,0,0,0,0,400,20,18,2,28,0,0,1,0,0,0,0,0,0.0,5.0,40,44,0
BUGUA1YO0PRNHPTU7Y1CO02670R3QLQ9DTXXAII,11,8,0,900,2,1.0,0.0,1.0,0.0,10,0,12,140.8,8,1100,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,14,1,40,0,1,0,0,0,0,0,0,1.0,5.0,40,36,0
KU5QWKDZLIQ1I0,11,0,0,0,0,0.0,0.0,0.0,1.0,1,8,0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28,0,0,0,0,0,0,0,0,0.0,5.0,8,2,-1
5AQIGS63B3GR2PA5N2UTD939E0EAVYUHOSU6VY,12,12,1392,1290,1,1.0,1.0,1.0,0.0,15,75,20,112.1,5,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,300,27,45,1,16,0,0,0,0,0,0,1,0,0.0,5.0,48,67,0
QHDITB43KOEJUNS7PO12B50267903DIHAZ89AZ8A4,12,13,0,1030,2,1.0,0.0,1.0,0.0,15,275,20,358.4,13,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,750,50,66,1,28,0,0,1,0,0,0,0,0,1.0,5.0,160,165,0
YP8P978KYIJ3PERQSGHBQSZ,12,16,0,1000,2,1.0,1.0,1.0,0.0,23,550,27,0.0,13,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,850,50,128,8,28,0,0,1,0,0,0,0,0,1.0,5.0,160,320,0
7CRWZ2MAN5SMKK33IL1EPIL7IR1,12,12,1050,1000,1,1.0,0.0,1.0,0.0,16,130,17,147.2,5,1150,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,17,5,28,0,1,0,0,0,0,0,0,1.0,5.0,24,50,1
Q1MVA9K38MVQ67R4PK3VNWN76G950X3D52NA48MFT,12,12,1304,1114,1,1.0,3.0,1.0,0.0,15,90,17,105.8,5,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,42,2,28,0,0,0,0,0,1,0,0,1.0,5.0,48,63,0
0ZP35TZY5BQHIFO,11,0,0,0,0,0.0,0.0,0.0,1.0,1,40,0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,-1,-1,-1
4K9MCBK2S2JH1K,10,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0,3.2,1,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55,1,0,0,0,0,0,0,0,0.0,4.0,4,2,1
8W4QZP0VVVCND2QSOTK4T59,10,0,0,0,0,1.0,0.0,0.0,0.0,1,0,8,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4.0,-1,-1,-1
F3TJ80V8C4NBNY,11,6,0,625,1,1.0,0.0,1.0,0.0,5,18,8,25.6,2,800,0,0,0,0,0,0,0,1,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,8,5,1
TN0BNMFAZLD9L,10,0,0,0,0,1.0,0.0,0.0,0.0,1,0,12,0.0,5,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4.1,-1,-1,-1
D2R3LT5C3HLY6ABOL8JG79AUW8MTLICGKXO2EV3T8S0U0,12,8,0,775,2,1.0,0.0,1.0,0.0,10,225,12,0.0,8,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,450,24,25,5,40,0,1,0,0,0,0,0,0,1.0,5.0,56,43,0
